victim_race,victim_age,victim_sex,city,disposition,year,month,arrest_was_not_made
Hispanic,28,Male,Los Angeles,Open/No arrest,2010,5,1
White,39,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,20,Male,Los Angeles,Closed by arrest,2010,6,0
White,50,Male,Los Angeles,Open/No arrest,2010,7,1
Hispanic,31,Male,Los Angeles,Closed by arrest,2010,10,0
Hispanic,23,Female,Los Angeles,Closed by arrest,2010,8,0
Black,41,Male,Los Angeles,Closed by arrest,2010,2,0
Black,15,Female,Los Angeles,Closed by arrest,2010,5,0
Hispanic,56,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,23,Male,Los Angeles,Open/No arrest,2010,7,1
Black,26,Female,Los Angeles,Closed by arrest,2010,5,0
White,32,Male,Los Angeles,Open/No arrest,2010,4,1
Hispanic,33,Male,Los Angeles,Closed by arrest,2010,10,0
Hispanic,51,Female,Los Angeles,Open/No arrest,2010,3,1
White,20,Female,Los Angeles,Closed by arrest,2010,4,0
Hispanic,32,Male,Los Angeles,Open/No arrest,2010,11,1
Black,29,Male,Los Angeles,Open/No arrest,2010,12,1
Other,30,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,50,Male,Los Angeles,Open/No arrest,2010,1,1
Hispanic,33,Male,Los Angeles,Open/No arrest,2010,8,1
Hispanic,17,Male,Los Angeles,Open/No arrest,2010,4,1
Hispanic,33,Male,Los Angeles,Open/No arrest,2010,4,1
White,28,Male,Los Angeles,Open/No arrest,2010,5,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,20,Male,Los Angeles,Closed by arrest,2010,9,0
Hispanic,24,Male,Los Angeles,Closed by arrest,2010,9,0
Black,21,Male,Los Angeles,Open/No arrest,2010,10,1
Hispanic,38,Male,Los Angeles,Closed by arrest,2010,11,0
Hispanic,31,Male,Los Angeles,Open/No arrest,2010,1,1
Black,28,Male,Los Angeles,Open/No arrest,2010,1,1
Black,19,Male,Los Angeles,Open/No arrest,2010,1,1
Black,33,Male,Los Angeles,Open/No arrest,2010,2,1
Black,20,Male,Los Angeles,Open/No arrest,2010,3,1
Black,39,Male,Los Angeles,Open/No arrest,2010,3,1
Black,21,Male,Los Angeles,Closed by arrest,2010,3,0
Black,18,Female,Los Angeles,Open/No arrest,2010,3,1
Black,30,Male,Los Angeles,Open/No arrest,2010,3,1
Black,37,Male,Los Angeles,Open/No arrest,2010,4,1
Hispanic,41,Female,Los Angeles,Open/No arrest,2010,4,1
Black,28,Male,Los Angeles,Open/No arrest,2010,5,1
Black,28,Male,Los Angeles,Open/No arrest,2010,5,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2010,5,1
Black,21,Male,Los Angeles,Closed by arrest,2010,5,0
Hispanic,31,Male,Los Angeles,Closed by arrest,2010,6,0
Hispanic,52,Male,Los Angeles,Open/No arrest,2010,6,1
Black,62,Female,Los Angeles,Open/No arrest,2010,6,1
Black,24,Male,Los Angeles,Closed by arrest,2010,6,0
Black,22,Male,Los Angeles,Closed by arrest,2010,7,0
Black,22,Male,Los Angeles,Closed by arrest,2010,7,0
Black,28,Male,Los Angeles,Open/No arrest,2010,7,1
Black,24,Male,Los Angeles,Open/No arrest,2010,7,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2010,7,1
Black,20,Male,Los Angeles,Open/No arrest,2010,7,1
Black,21,Male,Los Angeles,Closed by arrest,2010,8,0
Hispanic,21,Male,Los Angeles,Closed by arrest,2010,8,0
Hispanic,27,Male,Los Angeles,Open/No arrest,2010,8,1
Black,48,Male,Los Angeles,Open/No arrest,2010,8,1
Black,20,Male,Los Angeles,Open/No arrest,2010,9,1
Black,24,Male,Los Angeles,Open/No arrest,2010,9,1
Black,24,Male,Los Angeles,Open/No arrest,2010,11,1
Hispanic,16,Male,Los Angeles,Open/No arrest,2010,12,1
Hispanic,49,Male,Los Angeles,Closed by arrest,2010,12,0
Black,45,Male,Los Angeles,Open/No arrest,2010,12,1
Black,54,Male,Los Angeles,Closed by arrest,2010,12,0
Black,25,Female,Los Angeles,Closed by arrest,2010,12,0
Black,14,Male,Los Angeles,Closed by arrest,2010,12,0
Black,27,Male,Los Angeles,Closed by arrest,2010,1,0
Hispanic,20,Male,Los Angeles,Closed by arrest,2010,3,0
Black,52,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,30,Male,Los Angeles,Closed by arrest,2010,1,0
Hispanic,30,Male,Los Angeles,Closed by arrest,2010,1,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2010,2,0
Hispanic,61,Male,Los Angeles,Closed by arrest,2010,2,0
Black,41,Male,Los Angeles,Closed by arrest,2010,2,0
Black,42,Male,Los Angeles,Closed by arrest,2010,3,0
Hispanic,44,Female,Los Angeles,Closed by arrest,2010,3,0
Black,39,Male,Los Angeles,Closed by arrest,2010,4,0
Black,48,Male,Los Angeles,Closed by arrest,2010,4,0
Hispanic,20,Male,Los Angeles,Open/No arrest,2010,4,1
Black,31,Male,Los Angeles,Closed by arrest,2010,4,0
Black,32,Male,Los Angeles,Closed by arrest,2010,4,0
Black,20,Male,Los Angeles,Closed by arrest,2010,5,0
Hispanic,20,Male,Los Angeles,Closed by arrest,2010,5,0
Black,22,Male,Los Angeles,Open/No arrest,2010,5,1
Black,24,Female,Los Angeles,Closed by arrest,2010,6,0
Hispanic,16,Male,Los Angeles,Closed by arrest,2010,6,0
Black,33,Male,Los Angeles,Closed by arrest,2010,7,0
Hispanic,46,Male,Los Angeles,Closed by arrest,2010,7,0
Hispanic,25,Male,Los Angeles,Closed by arrest,2010,7,0
Black,23,Female,Los Angeles,Closed by arrest,2010,7,0
Hispanic,32,Male,Los Angeles,Closed by arrest,2010,8,0
Black,49,Male,Los Angeles,Open/No arrest,2010,8,1
Hispanic,51,Female,Los Angeles,Open/No arrest,2010,8,1
Black,47,Male,Los Angeles,Open/No arrest,2010,8,1
Black,34,Female,Los Angeles,Open/No arrest,2010,9,1
Hispanic,23,Male,Los Angeles,Open/No arrest,2010,10,1
Hispanic,27,Male,Los Angeles,Open/No arrest,2010,10,1
Black,35,Female,Los Angeles,Closed by arrest,2010,11,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2010,11,0
Black,49,Male,Los Angeles,Closed by arrest,2010,11,0
Hispanic,19,Male,Los Angeles,Closed by arrest,2010,12,0
White,21,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2010,11,1
Hispanic,18,Male,Los Angeles,Open/No arrest,2010,1,1
White,35,Female,Los Angeles,Closed by arrest,2010,7,0
Other,18,Male,Los Angeles,Open/No arrest,2010,10,1
Hispanic,18,Male,Los Angeles,Open/No arrest,2010,2,1
White,25,Male,Los Angeles,Closed by arrest,2010,4,0
White,28,Male,Los Angeles,Closed by arrest,2010,4,0
Hispanic,37,Female,Los Angeles,Closed by arrest,2010,4,0
Other,50,Male,Los Angeles,Closed by arrest,2010,11,0
Hispanic,26,Male,Los Angeles,Closed by arrest,2010,11,0
Asian,27,Male,Los Angeles,Closed by arrest,2010,12,0
White,93,Female,Los Angeles,Closed by arrest,2011,8,0
Hispanic,34,Male,Los Angeles,Open/No arrest,2010,1,1
Hispanic,16,Male,Los Angeles,Open/No arrest,2010,3,1
Hispanic,38,Male,Los Angeles,Open/No arrest,2010,3,1
Black,21,Female,Los Angeles,Closed by arrest,2010,3,0
Hispanic,18,Male,Los Angeles,Open/No arrest,2010,3,1
Black,17,Male,Los Angeles,Open/No arrest,2010,4,1
Hispanic,30,Female,Los Angeles,Open/No arrest,2010,5,1
Hispanic,24,Male,Los Angeles,Open/No arrest,2010,5,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2010,5,1
Hispanic,22,Male,Los Angeles,Open/No arrest,2010,7,1
Hispanic,20,Male,Los Angeles,Closed by arrest,2010,8,0
Hispanic,21,Male,Los Angeles,Closed by arrest,2010,10,0
Hispanic,27,Male,Los Angeles,Open/No arrest,2010,11,1
Hispanic,33,Male,Los Angeles,Closed by arrest,2010,11,0
White,46,Female,Los Angeles,Closed by arrest,2010,9,0
Black,31,Male,Los Angeles,Open/No arrest,2010,1,1
Black,27,Male,Los Angeles,Open/No arrest,2010,2,1
Hispanic,29,Male,Los Angeles,Open/No arrest,2010,2,1
Hispanic,27,Male,Los Angeles,Closed by arrest,2010,3,0
Black,23,Male,Los Angeles,Open/No arrest,2010,3,1
Hispanic,30,Male,Los Angeles,Open/No arrest,2010,5,1
Black,42,Male,Los Angeles,Open/No arrest,2010,7,1
Black,45,Male,Los Angeles,Open/No arrest,2010,8,1
Hispanic,45,Female,Los Angeles,Open/No arrest,2010,1,1
Black,20,Male,Los Angeles,Closed by arrest,2010,1,0
Black,24,Male,Los Angeles,Open/No arrest,2010,1,1
Black,18,Male,Los Angeles,Open/No arrest,2010,2,1
Black,22,Male,Los Angeles,Open/No arrest,2010,2,1
Black,34,Male,Los Angeles,Open/No arrest,2010,2,1
Black,25,Male,Los Angeles,Open/No arrest,2010,3,1
Black,29,Male,Los Angeles,Open/No arrest,2010,3,1
Black,22,Male,Los Angeles,Open/No arrest,2010,3,1
Black,35,Male,Los Angeles,Open/No arrest,2010,4,1
Black,42,Male,Los Angeles,Open/No arrest,2010,5,1
Black,21,Male,Los Angeles,Open/No arrest,2010,5,1
Hispanic,65,Male,Los Angeles,Open/No arrest,2010,5,1
Black,30,Female,Los Angeles,Open/No arrest,2010,5,1
Black,26,Female,Los Angeles,Closed by arrest,2010,6,0
Black,17,Male,Los Angeles,Closed by arrest,2010,7,0
Hispanic,19,Male,Los Angeles,Closed by arrest,2010,7,0
Black,19,Male,Los Angeles,Open/No arrest,2010,7,1
Black,34,Male,Los Angeles,Open/No arrest,2010,7,1
Black,41,Female,Los Angeles,Open/No arrest,2010,7,1
Black,17,Male,Los Angeles,Open/No arrest,2010,8,1
Black,19,Male,Los Angeles,Open/No arrest,2010,9,1
Black,32,Male,Los Angeles,Closed by arrest,2010,9,0
Black,28,Male,Los Angeles,Open/No arrest,2010,9,1
Black,37,Male,Los Angeles,Open/No arrest,2010,10,1
Black,18,Male,Los Angeles,Open/No arrest,2010,10,1
Black,53,Female,Los Angeles,Closed by arrest,2010,10,0
Black,20,Male,Los Angeles,Open/No arrest,2010,10,1
Black,47,Male,Los Angeles,Open/No arrest,2010,10,1
Black,40,Male,Los Angeles,Open/No arrest,2010,10,1
Black,34,Male,Los Angeles,Open/No arrest,2010,11,1
Hispanic,16,Male,Los Angeles,Open/No arrest,2010,11,1
Hispanic,25,Male,Los Angeles,Closed by arrest,2010,11,0
Hispanic,23,Female,Los Angeles,Closed by arrest,2010,11,0
Black,30,Male,Los Angeles,Open/No arrest,2010,12,1
Black,20,Male,Los Angeles,Open/No arrest,2010,12,1
Black,37,Male,Los Angeles,Open/No arrest,2010,12,1
Black,24,Male,Los Angeles,Open/No arrest,2010,12,1
Hispanic,21,Male,Los Angeles,Open/No arrest,2010,5,1
Hispanic,31,Male,Los Angeles,Open/No arrest,2010,6,1
Hispanic,15,Male,Los Angeles,Open/No arrest,2010,9,1
Hispanic,42,Male,Los Angeles,Open/No arrest,2010,10,1
White,19,Male,Los Angeles,Closed by arrest,2010,11,0
Asian,19,Male,Los Angeles,Closed by arrest,2010,12,0
Hispanic,31,Male,Los Angeles,Closed by arrest,2010,12,0
Hispanic,29,Female,Los Angeles,Closed by arrest,2010,1,0
Hispanic,22,Female,Los Angeles,Open/No arrest,2010,7,1
Hispanic,23,Male,Los Angeles,Open/No arrest,2010,8,1
White,51,Male,Los Angeles,Closed by arrest,2010,8,0
Hispanic,30,Male,Los Angeles,Open/No arrest,2010,10,1
Hispanic,18,Male,Los Angeles,Closed by arrest,2010,11,0
Hispanic,30,Male,Los Angeles,Open/No arrest,2010,7,1
Black,60,Male,Los Angeles,Closed by arrest,2010,1,0
Hispanic,26,Male,Los Angeles,Closed by arrest,2010,3,0
Hispanic,46,Male,Los Angeles,Closed by arrest,2010,3,0
Hispanic,41,Female,Los Angeles,Closed by arrest,2010,10,0
White,85,Male,Los Angeles,Closed by arrest,2010,4,0
Hispanic,87,Female,Los Angeles,Closed by arrest,2010,4,0
Hispanic,21,Female,Los Angeles,Closed by arrest,2010,5,0
Hispanic,46,Male,Los Angeles,Open/No arrest,2010,2,1
White,77,Female,Los Angeles,Open/No arrest,2010,5,1
Hispanic,39,Male,Los Angeles,Closed by arrest,2010,6,0
Black,65,Male,Los Angeles,Closed by arrest,2011,4,0
Hispanic,16,Male,Los Angeles,Closed by arrest,2011,10,0
Black,53,Male,Los Angeles,Open/No arrest,2011,12,1
Black,53,Male,Los Angeles,Open/No arrest,2011,1,1
Hispanic,44,Male,Los Angeles,Closed by arrest,2011,2,0
Hispanic,35,Male,Los Angeles,Closed by arrest,2011,4,0
White,47,Male,Los Angeles,Closed by arrest,2011,4,0
Other,29,Male,Los Angeles,Open/No arrest,2011,7,1
Black,22,Male,Los Angeles,Closed by arrest,2011,9,0
Black,39,Male,Los Angeles,Open/No arrest,2011,9,1
Hispanic,41,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,45,Male,Los Angeles,Open/No arrest,2011,1,1
Hispanic,51,Male,Los Angeles,Open/No arrest,2011,2,1
Hispanic,14,Male,Los Angeles,Open/No arrest,2011,2,1
Asian,90,Female,Los Angeles,Closed by arrest,2011,3,0
White,30,Male,Los Angeles,Closed by arrest,2011,5,0
Hispanic,69,Male,Los Angeles,Closed by arrest,2011,5,0
Hispanic,26,Male,Los Angeles,Open/No arrest,2011,6,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2011,9,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2011,10,1
Hispanic,28,Male,Los Angeles,Closed by arrest,2011,10,0
Hispanic,22,Male,Los Angeles,Open/No arrest,2011,11,1
Asian,28,Male,Los Angeles,Open/No arrest,2011,11,1
Hispanic,25,Male,Los Angeles,Open/No arrest,2011,4,1
Black,50,Female,Los Angeles,Closed by arrest,2011,11,0
Black,72,Female,Los Angeles,Closed by arrest,2011,1,0
Hispanic,26,Male,Los Angeles,Open/No arrest,2011,2,1
Hispanic,26,Male,Los Angeles,Open/No arrest,2011,2,1
Black,28,Male,Los Angeles,Open/No arrest,2011,3,1
Hispanic,18,Male,Los Angeles,Open/No arrest,2011,3,1
Black,42,Male,Los Angeles,Closed by arrest,2011,4,0
Black,25,Male,Los Angeles,Closed by arrest,2011,4,0
Black,26,Male,Los Angeles,Open/No arrest,2011,5,1
Black,67,Male,Los Angeles,Closed by arrest,2011,5,0
Black,29,Male,Los Angeles,Closed by arrest,2011,5,0
Black,46,Male,Los Angeles,Open/No arrest,2011,5,1
Black,44,Male,Los Angeles,Closed by arrest,2011,6,0
Black,44,Male,Los Angeles,Open/No arrest,2011,7,1
Black,59,Male,Los Angeles,Closed by arrest,2011,8,0
Black,44,Male,Los Angeles,Open/No arrest,2011,8,1
Black,22,Male,Los Angeles,Open/No arrest,2011,10,1
Black,43,Male,Los Angeles,Open/No arrest,2011,10,1
Black,28,Male,Los Angeles,Closed by arrest,2011,11,0
Black,87,Female,Los Angeles,Closed by arrest,2011,11,0
Black,10,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,48,Female,Los Angeles,Closed by arrest,2011,3,0
Hispanic,28,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,17,Male,Los Angeles,Open/No arrest,2011,7,1
Hispanic,18,Male,Los Angeles,Closed by arrest,2011,10,0
Hispanic,22,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,30,Male,Los Angeles,Closed by arrest,2011,4,0
Hispanic,17,Female,Los Angeles,Closed by arrest,2011,4,0
Hispanic,22,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,32,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,25,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,37,Male,Los Angeles,Open/No arrest,2011,5,1
White,20,Male,Los Angeles,Open/No arrest,2011,6,1
Hispanic,40,Male,Los Angeles,Closed by arrest,2011,7,0
Hispanic,22,Male,Los Angeles,Open/No arrest,2011,8,1
Hispanic,36,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,31,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,41,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,30,Male,Los Angeles,Closed by arrest,2011,2,0
Hispanic,25,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,23,Male,Los Angeles,Closed by arrest,2011,7,0
White,26,Male,Los Angeles,Closed by arrest,2011,8,0
Hispanic,20,Male,Los Angeles,Closed by arrest,2011,9,0
Hispanic,23,Male,Los Angeles,Closed by arrest,2011,9,0
White,60,Female,Los Angeles,Open/No arrest,2011,12,1
Asian,56,Female,Los Angeles,Open/No arrest,2011,1,1
Asian,27,Female,Los Angeles,Open/No arrest,2011,1,1
Hispanic,35,Male,Los Angeles,Closed by arrest,2011,2,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2011,2,0
Hispanic,36,Male,Los Angeles,Open/No arrest,2011,3,1
Hispanic,30,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,27,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,15,Male,Los Angeles,Open/No arrest,2011,5,1
Black,24,Female,Los Angeles,Open/No arrest,2011,5,1
Hispanic,16,Male,Los Angeles,Closed by arrest,2011,5,0
Hispanic,28,Male,Los Angeles,Closed by arrest,2011,6,0
Hispanic,48,Male,Los Angeles,Closed by arrest,2011,6,0
Hispanic,20,Male,Los Angeles,Open/No arrest,2011,6,1
White,35,Male,Los Angeles,Closed by arrest,2011,7,0
Hispanic,25,Male,Los Angeles,Open/No arrest,2011,9,1
Hispanic,35,Male,Los Angeles,Closed by arrest,2011,10,0
Hispanic,42,Male,Los Angeles,Open/No arrest,2011,10,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2011,11,1
Hispanic,17,Male,Los Angeles,Closed by arrest,2011,11,0
Hispanic,16,Male,Los Angeles,Open/No arrest,2011,11,1
Hispanic,16,Male,Los Angeles,Open/No arrest,2011,11,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2011,12,1
White,48,Male,Los Angeles,Closed by arrest,2011,12,0
White,33,Female,Los Angeles,Closed by arrest,2011,1,0
Hispanic,22,Male,Los Angeles,Closed by arrest,2011,1,0
Black,22,Male,Los Angeles,Closed by arrest,2011,4,0
White,26,Male,Los Angeles,Open/No arrest,2011,8,1
Hispanic,20,Male,Los Angeles,Closed by arrest,2011,10,0
Hispanic,20,Male,Los Angeles,Closed by arrest,2011,10,0
Black,32,Male,Los Angeles,Closed by arrest,2011,11,0
Black,40,Male,Los Angeles,Open/No arrest,2011,12,1
White,30,Male,Los Angeles,Closed by arrest,2011,5,0
Hispanic,27,Male,Los Angeles,Closed by arrest,2011,7,0
White,50,Male,Los Angeles,Closed by arrest,2011,9,0
Hispanic,16,Male,Los Angeles,Closed by arrest,2011,12,0
Hispanic,36,Male,Los Angeles,Open/No arrest,2011,8,1
Hispanic,34,Male,Los Angeles,Open/No arrest,2011,9,1
Black,20,Male,Los Angeles,Open/No arrest,2011,4,1
Black,29,Male,Los Angeles,Closed by arrest,2011,4,0
White,33,Female,Los Angeles,Open/No arrest,2011,6,1
Hispanic,46,Male,Los Angeles,Closed by arrest,2011,10,0
Hispanic,19,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,17,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,18,Male,Los Angeles,Open/No arrest,2011,8,1
Hispanic,32,Male,Los Angeles,Open/No arrest,2011,10,1
Black,43,Male,Los Angeles,Open/No arrest,2011,11,1
Hispanic,29,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,28,Male,Los Angeles,Closed by arrest,2011,5,0
Hispanic,27,Male,Los Angeles,Open/No arrest,2011,6,1
Hispanic,65,Male,Los Angeles,Open/No arrest,2011,7,1
Hispanic,25,Male,Los Angeles,Closed by arrest,2011,8,0
Hispanic,23,Male,Los Angeles,Open/No arrest,2011,10,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,20,Male,Los Angeles,Closed by arrest,2011,12,0
White,63,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,36,Male,Los Angeles,Open/No arrest,2011,1,1
Hispanic,34,Male,Los Angeles,Open/No arrest,2011,1,1
Black,46,Male,Los Angeles,Closed by arrest,2011,1,0
Black,36,Male,Los Angeles,Open/No arrest,2011,2,1
Black,31,Male,Los Angeles,Open/No arrest,2011,2,1
Black,29,Male,Los Angeles,Open/No arrest,2011,3,1
Black,18,Male,Los Angeles,Open/No arrest,2011,3,1
Black,32,Female,Los Angeles,Open/No arrest,2011,4,1
Hispanic,21,Male,Los Angeles,Closed by arrest,2011,6,0
Hispanic,28,Male,Los Angeles,Closed by arrest,2011,9,0
Black,20,Male,Los Angeles,Open/No arrest,2011,6,1
Black,21,Male,Los Angeles,Open/No arrest,2011,7,1
Black,12,Male,Los Angeles,Open/No arrest,2011,7,1
Black,45,Male,Los Angeles,Open/No arrest,2011,8,1
Black,34,Male,Los Angeles,Open/No arrest,2011,8,1
Hispanic,24,Male,Los Angeles,Closed by arrest,2011,8,0
Black,61,Male,Los Angeles,Closed by arrest,2011,8,0
Black,26,Female,Los Angeles,Closed by arrest,2011,9,0
Black,43,Female,Los Angeles,Open/No arrest,2011,10,1
Hispanic,41,Female,Los Angeles,Closed by arrest,2011,10,0
Black,17,Male,Los Angeles,Closed by arrest,2011,10,0
Black,27,Male,Los Angeles,Closed by arrest,2011,11,0
Hispanic,18,Male,Los Angeles,Open/No arrest,2011,11,1
Black,21,Male,Los Angeles,Open/No arrest,2011,11,1
Black,17,Male,Los Angeles,Closed by arrest,2011,11,0
Hispanic,16,Male,Los Angeles,Open/No arrest,2011,11,1
Hispanic,52,Male,Los Angeles,Open/No arrest,2011,11,1
Black,45,Female,Los Angeles,Closed by arrest,2011,12,0
Hispanic,28,Male,Los Angeles,Closed by arrest,2011,12,0
Black,54,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,30,Male,Los Angeles,Closed by arrest,2011,12,0
Black,28,Male,Los Angeles,Closed by arrest,2011,12,0
Hispanic,51,Male,Los Angeles,Closed by arrest,2011,1,0
Black,66,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,33,Male,Los Angeles,Open/No arrest,2011,10,1
Hispanic,42,Male,Los Angeles,Open/No arrest,2011,12,1
Hispanic,26,Male,Los Angeles,Closed by arrest,2011,1,0
White,47,Male,Los Angeles,Open/No arrest,2011,1,1
Hispanic,26,Male,Los Angeles,Open/No arrest,2011,1,1
Hispanic,17,Male,Los Angeles,Closed by arrest,2011,1,0
Hispanic,23,Male,Los Angeles,Closed by arrest,2011,1,0
Hispanic,55,Male,Los Angeles,Closed by arrest,2011,2,0
Black,44,Male,Los Angeles,Closed by arrest,2011,3,0
Hispanic,17,Female,Los Angeles,Closed by arrest,2011,3,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2011,3,0
Hispanic,53,Male,Los Angeles,Open/No arrest,2011,4,1
Black,50,Male,Los Angeles,Closed by arrest,2011,4,0
Black,47,Male,Los Angeles,Open/No arrest,2011,4,1
Black,16,Female,Los Angeles,Open/No arrest,2011,5,1
Black,38,Male,Los Angeles,Open/No arrest,2011,4,1
Black,36,Male,Los Angeles,Closed by arrest,2011,5,0
Hispanic,45,Male,Los Angeles,Closed by arrest,2011,5,0
Black,24,Male,Los Angeles,Open/No arrest,2011,6,1
Hispanic,10,Male,Los Angeles,Open/No arrest,2011,6,1
Hispanic,53,Male,Los Angeles,Closed by arrest,2011,8,0
Hispanic,46,Male,Los Angeles,Closed by arrest,2011,7,0
Hispanic,31,Female,Los Angeles,Closed by arrest,2011,8,0
Hispanic,26,Male,Los Angeles,Open/No arrest,2011,8,1
Black,55,Female,Los Angeles,Open/No arrest,2011,8,1
Hispanic,29,Male,Los Angeles,Closed by arrest,2011,8,0
Other,74,Male,Los Angeles,Closed by arrest,2011,9,0
Black,19,Male,Los Angeles,Closed by arrest,2011,9,0
Black,57,Male,Los Angeles,Closed by arrest,2011,9,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2011,9,0
Hispanic,33,Male,Los Angeles,Closed by arrest,2011,10,0
Black,56,Male,Los Angeles,Closed by arrest,2011,10,0
Black,29,Male,Los Angeles,Open/No arrest,2011,10,1
Hispanic,34,Male,Los Angeles,Open/No arrest,2011,2,1
White,38,Male,Los Angeles,Closed by arrest,2011,2,0
Black,28,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,19,Male,Los Angeles,Closed by arrest,2011,6,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2011,6,0
White,51,Male,Los Angeles,Closed by arrest,2011,7,0
White,50,Female,Los Angeles,Closed by arrest,2011,11,0
Hispanic,28,Male,Los Angeles,Open/No arrest,2011,1,1
Hispanic,11,Male,Los Angeles,Closed by arrest,2011,6,0
Hispanic,30,Male,Los Angeles,Closed by arrest,2011,7,0
Black,22,Male,Los Angeles,Closed by arrest,2011,8,0
Black,22,Male,Los Angeles,Closed by arrest,2011,8,0
White,54,Male,Los Angeles,Open/No arrest,2011,5,1
Hispanic,17,Male,Los Angeles,Open/No arrest,2011,4,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2011,6,1
Hispanic,48,Male,Los Angeles,Closed by arrest,2011,6,0
Hispanic,28,Male,Los Angeles,Open/No arrest,2011,7,1
Black,25,Female,Los Angeles,Closed by arrest,2011,7,0
Hispanic,17,Male,Los Angeles,Open/No arrest,2011,7,1
Hispanic,27,Male,Los Angeles,Open/No arrest,2011,7,1
White,25,Female,Los Angeles,Open/No arrest,2011,8,1
